ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-14T10:45:59.546Z,test_29-pool2.6-magcal2,true,0.00,15.82,false,false,false,false,true,distance,1000,2000,1500,1609,1000,0.2,280.6,1660,false,off,1500,false,true,291.2,302.0,205260,38.846172,-77.162178,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.97,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1500,12,4204574309,1.0,596,299.9,1.6,38.846180,-77.162193,true,38.846172,-77.161934
2026-06-14T10:46:00.446Z,test_29-pool2.6-magcal2,true,0.00,15.66,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,285.3,1660,false,off,1676,false,true,298.8,309.6,205404,38.846176,-77.162178,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.76,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1670,12,4204574309,0.9,597,91.5,29.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:01.514Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,292.7,1660,false,off,1676,false,true,295.0,305.8,205412,38.846180,-77.162186,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.19,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1670,12,4204574309,1.0,598,92.2,29.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:02.864Z,test_29-pool2.6-magcal2,true,0.00,15.73,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,309.4,1660,false,off,1675,false,true,318.0,328.8,205388,38.846184,-77.162193,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.65,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1663,12,4204574309,1.1,599,93.6,30.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:03.580Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,327.4,1660,false,off,1676,false,true,334.2,345.0,205412,38.846191,-77.162193,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.08,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1670,12,4204574309,1.2,600,94.6,30.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:04.897Z,test_29-pool2.6-magcal2,true,-0.00,15.77,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,344.3,1660,false,off,1665,false,true,10.9,21.7,205188,38.846195,-77.162193,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.04,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1562,12,4204574309,1.2,601,95.7,30.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:05.514Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,1.8,1660,false,off,1671,false,true,24.7,35.5,205396,38.846203,-77.162193,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.64,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1622,12,4204574309,1.4,602,97.5,30.6,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:06.614Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.1,24.5,1660,false,off,1660,false,true,32.4,43.5,205408,38.846207,-77.162186,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,29.82,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1504,12,4204574309,1.7,603,97.6,30.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:07.548Z,test_29-pool2.6-magcal2,true,0.00,15.71,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.1,35.5,1660,false,off,1651,false,true,55.9,67.0,205400,38.846210,-77.162178,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.68,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1403,12,4204574309,1.5,604,98.5,29.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:08.581Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.1,48.7,1660,false,off,1676,false,true,62.4,73.5,205400,38.846214,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,15.45,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1670,12,4204574309,1.6,605,100.6,28.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:09.581Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.1,50.4,1660,false,off,1668,false,true,51.3,62.5,205416,38.846214,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,26.95,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1585,12,4204574309,1.7,606,100.8,28.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:10.448Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.1,62.2,1660,false,off,1655,false,true,62.2,73.4,205416,38.846218,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,30.38,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1443,12,4204574309,1.6,607,102.2,27.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:11.532Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.1,76.5,1660,false,off,1656,false,true,86.0,97.2,205412,38.846214,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.04,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1450,12,4204574309,1.6,608,101.7,26.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:12.598Z,test_29-pool2.6-magcal2,true,0.00,15.73,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.1,77.6,1660,false,off,1676,false,true,68.8,79.9,205408,38.846214,-77.162125,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.38,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1670,12,4204574309,1.7,609,102.3,25.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:13.586Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.5,77.8,1660,false,off,1665,false,true,67.1,77.6,205408,38.846214,-77.162117,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.71,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1558,12,4204574309,1.5,610,102.6,24.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:14.516Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.5,83.3,1660,false,off,1644,false,true,86.9,97.4,205404,38.846214,-77.162102,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.83,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1330,12,4204574309,1.6,611,103.3,23.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:15.732Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.0,88.5,1660,false,off,1675,false,true,94.4,105.4,205396,38.846214,-77.162094,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.30,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1658,12,4204574309,1.6,612,103.7,22.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:16.583Z,test_29-pool2.6-magcal2,true,0.00,15.73,false,false,false,false,false,none,1000,2000,1500,1609,1000,-0.0,82.9,1660,false,off,1676,false,true,75.3,86.3,205404,38.846214,-77.162086,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.88,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1670,12,4204574309,1.6,613,104.1,21.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:17.499Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.5,85.9,1660,false,off,1657,false,true,76.3,86.8,205408,38.846214,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,27.16,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1463,12,4204574309,1.5,614,105.0,20.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:18.500Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.5,96.5,1660,false,off,1644,false,true,100.0,110.5,205408,38.846210,-77.162064,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.86,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,4204574309,1.5,615,102.8,19.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:19.516Z,test_29-pool2.6-magcal2,true,0.00,15.79,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.1,96.2,1660,false,off,1676,false,true,102.7,113.6,205412,38.846207,-77.162056,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.81,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1670,12,4204574309,1.4,616,102.2,19.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:20.566Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.1,87.3,1660,false,off,1672,false,true,78.1,89.0,205396,38.846207,-77.162048,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.31,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1629,12,4204574309,1.5,617,102.6,18.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:21.583Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.1,91.1,1660,false,off,1648,false,true,84.4,95.3,205416,38.846203,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,29.73,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1365,12,4204574309,1.6,618,103.6,17.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:22.800Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.1,101.5,1660,false,off,1657,false,true,106.5,117.4,205396,38.846199,-77.162025,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.61,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1465,12,4204574309,1.4,619,101.5,16.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:23.534Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.1,96.3,1660,false,off,1676,false,true,95.7,106.6,205396,38.846199,-77.162018,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,13.96,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1670,12,4204574309,1.3,620,102.0,15.6,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:24.584Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.4,82.7,1660,false,off,1668,false,true,76.7,87.3,205400,38.846199,-77.162010,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.37,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1587,12,4204574309,1.5,621,102.5,14.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:25.551Z,test_29-pool2.6-magcal2,true,0.00,15.71,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.4,89.1,1660,false,off,1644,false,true,88.9,99.5,205416,38.846199,-77.161995,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,29.99,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1330,12,4204574309,1.6,622,103.7,13.6,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:26.484Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.4,98.5,1660,false,off,1655,false,true,106.6,117.2,205412,38.846195,-77.161987,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.44,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1443,12,4204574309,1.5,623,103.6,12.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:27.501Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.4,94.6,1660,false,off,1676,false,true,90.2,100.8,205404,38.846195,-77.161980,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,14.18,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1670,12,4204574309,1.5,624,104.3,12.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:28.551Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.8,87.1,1660,false,off,1665,false,true,78.4,88.5,205392,38.846191,-77.161972,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.08,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1560,12,4204574309,1.4,625,102.4,11.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:29.651Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.8,92.6,1660,false,off,1644,false,true,98.8,108.9,205404,38.846191,-77.161957,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.05,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,4204574309,1.6,626,104.0,10.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:30.485Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.3,96.3,1660,false,off,1659,false,true,107.1,117.8,205396,38.846188,-77.161949,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.90,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1480,12,4204574309,1.4,627,101.6,9.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:33.169Z,test_29-pool2.6-magcal2,true,-0.00,15.72,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.9,93.3,1660,false,off,1644,false,true,88.0,98.1,203704,38.846188,-77.161919,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,29.16,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1332,12,4204574309,1.5,629,106.0,6.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:33.702Z,test_29-pool2.6-magcal2,true,0.00,15.71,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.9,93.3,1660,false,off,1646,false,true,101.2,111.3,203692,38.846188,-77.161919,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.80,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1345,12,4204574309,1.5,630,106.0,6.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:34.468Z,test_29-pool2.6-magcal2,true,0.00,15.71,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,96.8,1660,false,off,1663,false,true,108.8,119.5,205424,38.846188,-77.161911,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.26,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1532,12,4204574309,1.4,631,107.7,6.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:36.519Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.8,91.2,1660,false,off,1654,false,true,81.5,91.7,203696,38.846184,-77.161896,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.64,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1433,12,4204574309,1.5,633,112.3,4.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:37.402Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.2,92.5,1660,false,off,1676,false,true,83.4,94.2,205400,38.846184,-77.161903,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.91,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1670,12,4204574309,1.6,632,109.8,5.6,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:37.485Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,2000,1500,1609,1000,0.8,100.0,1660,false,off,1647,false,true,101.2,111.4,205424,38.846184,-77.161880,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.79,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1362,12,4204574309,1.6,634,119.9,3.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:39.503Z,test_29-pool2.6-magcal2,true,0.00,15.81,false,false,false,false,true,distance,1000,2000,1500,1609,1000,0.8,96.1,1660,false,off,1500,false,true,100.0,110.2,203676,38.846184,-77.161865,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.78,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1500,12,4204574309,1.2,636,133.8,2.6,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:40.403Z,test_29-pool2.6-magcal2,true,-0.00,15.81,false,false,false,false,true,distance,1000,2000,1500,1609,1000,0.8,103.4,1660,false,off,1500,false,true,109.9,120.1,205400,38.846180,-77.161873,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.84,AUTO,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1500,12,4204574309,1.4,635,113.3,2.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:40.503Z,test_29-pool2.6-magcal2,true,0.00,15.82,false,false,false,false,true,distance,1000,1000,1500,1609,1000,0.8,90.1,1660,false,off,1500,false,true,87.6,97.9,205392,38.846184,-77.161858,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.89,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,1.0,637,145.2,2.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:41.503Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,true,distance,1000,1000,1498,1880,1593,0.8,84.7,1660,false,off,1676,false,true,77.1,87.3,205404,38.846184,-77.161858,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.43,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1629,12,4204574309,0.8,638,145.2,2.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:42.603Z,test_29-pool2.6-magcal2,true,-0.00,15.68,false,false,false,false,true,distance,1000,1000,1498,1903,1618,1.4,74.6,1660,false,off,1686,false,true,61.7,71.3,205272,38.846184,-77.161850,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.77,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1637,12,4204574309,1.0,639,160.8,1.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:43.587Z,test_29-pool2.6-magcal2,true,-0.00,15.76,false,false,false,false,true,distance,1000,1000,1498,1954,1618,1.4,76.1,1660,false,off,1687,false,true,69.8,79.3,205392,38.846188,-77.161842,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.83,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1654,12,4204574309,1.5,640,180.0,2.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:44.820Z,test_29-pool2.6-magcal2,true,0.00,15.66,false,false,false,false,true,distance,1000,1000,1500,1971,1618,1.4,87.8,1660,false,off,1688,false,true,87.9,97.5,205392,38.846184,-77.161827,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.95,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1660,12,4204574309,1.5,641,214.8,2.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:47.721Z,test_29-pool2.6-magcal2,true,0.00,15.66,false,false,false,false,true,distance,1000,1000,1498,1950,1679,1.4,155.0,1660,false,off,1710,false,true,151.9,161.5,204148,38.846176,-77.161819,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.43,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1653,12,4204574309,1.4,644,249.0,2.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:47.743Z,test_29-pool2.6-magcal2,true,0.00,15.66,false,false,false,false,true,distance,1000,1000,1498,1950,1679,1.4,155.0,1660,false,off,1710,false,true,152.2,161.7,200028,38.846176,-77.161819,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.96,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1653,12,4204574309,1.4,644,249.0,2.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:48.504Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,true,distance,1000,1000,1499,1928,1684,1.4,188.0,1660,false,off,1710,false,true,171.5,181.0,205384,38.846169,-77.161827,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.39,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1645,12,4204574309,1.6,645,270.0,1.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:49.554Z,test_29-pool2.6-magcal2,true,0.00,15.55,false,false,false,false,true,distance,1000,1000,1500,1609,1724,1.4,207.5,1660,false,off,1712,false,true,206.1,215.6,205396,38.846165,-77.161835,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,15.27,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,1.9,646,286.0,0.8,38.846169,-77.161842,true,38.846176,-77.162178
