ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-14T10:46:50.555Z,test_29-pool2.6-magcal2,true,0.00,15.58,false,false,false,false,true,distance,1000,1000,1500,1609,1724,1.4,234.4,1660,false,off,1712,false,true,231.5,241.1,205396,38.846161,-77.161842,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,15.53,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,2.5,647,0.0,0.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:51.488Z,test_29-pool2.6-magcal2,true,0.00,15.62,false,false,false,false,true,distance,1000,1000,1500,1609,1724,1.4,248.2,1660,false,off,1712,false,true,243.4,253.0,205388,38.846157,-77.161858,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.58,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,2.9,648,44.8,1.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:52.688Z,test_29-pool2.6-magcal2,true,0.00,15.46,false,false,false,false,true,distance,1000,1000,1500,1609,1724,1.7,253.4,1660,false,off,1712,false,true,250.1,259.4,205400,38.846157,-77.161880,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.82,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1537,12,4204574309,3.0,649,68.1,3.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:53.538Z,test_29-pool2.6-magcal2,true,0.00,15.46,false,false,false,false,true,distance,1000,1000,1500,1609,1724,1.9,257.5,1660,false,off,1712,false,true,252.3,261.4,205396,38.846153,-77.161896,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.19,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,3.2,650,71.8,4.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:54.538Z,test_29-pool2.6-magcal2,true,0.00,15.60,false,false,false,false,true,distance,1000,1000,1500,1609,1724,2.1,258.9,1660,false,off,1712,false,true,255.8,264.7,205412,38.846153,-77.161919,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.71,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,3.2,651,77.1,6.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:55.705Z,test_29-pool2.6-magcal2,true,0.00,15.49,false,false,false,false,true,distance,1000,1000,1500,1609,1724,2.2,259.1,1660,false,off,1712,false,true,257.5,266.2,205400,38.846149,-77.161934,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.09,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,3.2,652,76.5,8.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:56.689Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,true,distance,1000,1000,1500,1609,1724,2.4,260.8,1660,false,off,1712,false,true,259.1,267.7,205412,38.846149,-77.161957,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.84,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,3.2,653,79.2,10.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:57.539Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,true,distance,1000,1000,1500,1609,1724,2.5,260.4,1660,false,off,1712,false,true,258.0,266.5,205412,38.846146,-77.161972,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.53,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1537,12,4204574309,3.2,654,74.9,11.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:58.773Z,test_29-pool2.6-magcal2,true,-0.00,15.63,false,false,false,false,true,distance,1000,1000,1500,1609,1784,2.6,261.4,1660,false,off,1733,false,true,260.1,268.6,205388,38.846146,-77.161995,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.22,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,3.2,655,77.1,13.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:46:59.689Z,test_29-pool2.6-magcal2,true,0.00,15.48,false,false,false,false,true,distance,1000,1000,1500,1609,1669,2.5,261.4,1660,false,off,1693,false,true,263.1,271.6,205392,38.846146,-77.162018,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.21,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,3.5,656,78.7,15.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:00.723Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.4,262.2,1660,false,off,1693,false,true,263.9,272.5,205400,38.846146,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.06,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,3.3,657,79.6,16.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:01.606Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.3,263.7,1660,false,off,1693,false,true,265.4,274.1,205412,38.846142,-77.162056,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.96,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,2.9,658,80.7,18.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:02.540Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.2,265.0,1660,false,off,1693,false,true,267.2,276.0,205404,38.846142,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.54,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,2.8,659,81.3,20.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:03.690Z,test_29-pool2.6-magcal2,true,0.00,15.61,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.0,266.9,1660,false,off,1693,false,true,270.5,279.5,205376,38.846142,-77.162086,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.09,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,2.8,660,81.8,21.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:04.607Z,test_29-pool2.6-magcal2,true,0.00,15.63,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.0,270.1,1660,false,off,1693,false,true,270.7,279.7,205396,38.846142,-77.162102,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.24,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,2.8,661,82.3,22.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:05.557Z,test_29-pool2.6-magcal2,true,0.00,15.67,false,false,false,false,true,distance,1000,1000,1500,1609,1667,1.9,270.9,1660,false,off,1693,false,true,272.5,281.6,205408,38.846142,-77.162125,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.52,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1537,12,4204574309,2.9,662,82.9,24.6,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:06.524Z,test_29-pool2.6-magcal2,true,0.00,15.61,false,false,false,false,true,distance,1000,1000,1500,1609,1667,1.9,271.6,1660,false,off,1693,false,true,270.9,280.0,205400,38.846142,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.06,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,2.9,663,83.3,25.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:07.540Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.1,275.0,1660,false,off,1693,false,true,271.6,280.5,205428,38.846146,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.14,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1537,12,4204574309,2.8,664,83.6,27.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:08.624Z,test_29-pool2.6-magcal2,true,0.00,15.63,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.3,275.0,1660,false,off,1693,false,true,272.1,280.8,205412,38.846146,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.89,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.9,665,83.9,28.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:09.508Z,test_29-pool2.6-magcal2,true,-0.00,15.61,false,false,false,false,true,distance,1000,1000,1497,1615,1667,2.4,275.4,1660,false,off,1693,false,true,273.1,281.8,205424,38.846146,-77.162193,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.28,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1539,12,4204574309,2.8,666,84.3,30.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:10.507Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,true,distance,1000,1000,1499,1796,1667,2.6,277.1,1660,false,off,1700,false,true,271.6,279.9,205412,38.846149,-77.162209,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.18,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1600,12,4204574309,2.8,667,86.6,31.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:11.541Z,test_29-pool2.6-magcal2,true,0.00,15.61,false,false,false,false,true,distance,1000,1000,1500,2000,1667,2.6,278.6,1660,false,off,1708,false,true,274.8,283.2,205408,38.846149,-77.162224,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.15,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1670,12,4204574309,2.6,668,86.7,33.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:12.591Z,test_29-pool2.6-magcal2,true,0.00,15.61,false,false,false,false,true,distance,1000,1000,1500,2000,1667,2.6,290.2,1660,false,off,1708,false,true,298.2,306.6,205412,38.846153,-77.162231,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.92,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1670,12,4204574309,2.1,669,87.4,33.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:13.591Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,true,distance,1000,1000,1500,2000,1667,2.6,308.2,1660,false,off,1708,false,true,324.3,332.6,205412,38.846161,-77.162239,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.49,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1670,12,4204574309,1.9,670,88.1,34.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:14.541Z,test_29-pool2.6-magcal2,true,0.00,15.56,false,false,false,false,true,distance,1000,1000,1500,2000,1667,2.6,329.6,1660,false,off,1708,false,true,349.2,357.6,205420,38.846169,-77.162239,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.85,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1670,12,4204574309,1.7,671,90.0,34.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:15.542Z,test_29-pool2.6-magcal2,true,0.00,15.50,false,false,false,false,true,distance,1000,1000,1500,2000,1667,2.6,349.6,1660,false,off,1708,false,true,17.2,25.5,205384,38.846176,-77.162239,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.55,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1670,12,4204574309,1.6,672,91.3,34.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:16.592Z,test_29-pool2.6-magcal2,true,0.00,15.62,false,false,false,false,true,distance,1000,1000,1500,1609,1667,2.6,21.6,1660,false,off,1693,false,true,51.0,59.4,205412,38.846184,-77.162231,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.79,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1537,12,4204574309,1.7,673,93.2,33.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:17.592Z,test_29-pool2.6-magcal2,true,0.00,15.62,false,false,false,false,true,distance,1000,1000,1500,1609,1667,1.8,51.0,1660,false,off,1693,false,true,69.0,78.2,205388,38.846188,-77.162224,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,26.64,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.1,674,93.3,33.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:18.742Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,true,distance,1000,1000,1500,1292,1667,1.8,67.8,1660,false,off,1681,false,true,82.3,91.5,205404,38.846191,-77.162209,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,26.30,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1429,12,4204574309,2.5,675,94.5,31.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:19.526Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,true,distance,1000,1000,1500,1000,1667,0.8,72.2,1660,false,off,1670,false,true,90.3,100.5,205412,38.846195,-77.162193,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.60,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1330,12,4204574309,2.5,676,95.7,30.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:20.576Z,test_29-pool2.6-magcal2,true,0.00,15.55,false,false,false,false,true,distance,1000,1000,1500,1603,1667,0.8,66.5,1660,false,off,1692,false,true,71.5,81.6,205404,38.846199,-77.162186,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.62,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1535,12,4204574309,2.2,677,96.2,29.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:21.676Z,test_29-pool2.6-magcal2,true,0.00,15.65,false,false,false,false,true,distance,1000,1000,1500,1609,1667,0.8,52.3,1660,false,off,1693,false,true,40.9,51.1,205396,38.846207,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.95,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1537,12,4204574309,1.9,678,98.0,28.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:22.493Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,true,distance,1000,1000,1500,1406,1667,0.9,38.3,1660,false,off,1686,false,true,37.4,47.6,205408,38.846214,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.06,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1468,12,4204574309,2.4,679,100.8,28.2,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:23.526Z,test_29-pool2.6-magcal2,true,0.00,15.58,false,false,false,false,true,distance,1000,1000,1500,1379,1667,0.9,32.4,1660,false,off,1685,false,true,41.1,51.2,205404,38.846226,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.06,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1458,12,4204574309,2.5,680,102.7,28.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:24.660Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,true,distance,1000,1000,1500,1609,1667,1.2,19.4,1660,false,off,1693,false,true,13.3,23.2,205412,38.846237,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.88,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,2.3,681,105.3,28.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:25.610Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,true,distance,1000,1000,1500,1609,1667,1.2,10.7,1660,false,off,1693,false,true,9.6,19.4,205412,38.846249,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.48,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1537,12,4204574309,2.5,682,108.2,28.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:26.593Z,test_29-pool2.6-magcal2,true,0.00,15.65,false,false,false,false,true,distance,1000,1000,1500,1609,1667,1.2,5.6,1660,false,off,1693,false,true,8.8,18.6,205392,38.846260,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.04,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.6,683,111.2,28.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:27.510Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,true,distance,1000,1000,1500,1609,1667,0.8,3.8,1660,false,off,1693,false,true,10.7,20.9,205396,38.846275,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.33,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,2.7,684,113.7,29.0,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:28.594Z,test_29-pool2.6-magcal2,true,0.00,15.66,false,false,false,false,true,distance,1000,1000,1500,1609,1667,0.5,4.0,1660,false,off,1693,false,true,10.9,21.4,205400,38.846287,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.43,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,2.8,685,116.7,29.5,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:29.811Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,true,distance,1000,1000,1500,1609,1667,0.1,4.3,1660,false,off,1693,false,true,10.7,21.5,205408,38.846302,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.18,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.8,686,119.0,30.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:30.577Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,true,distance,1000,1000,1500,1603,1667,-0.2,5.7,1660,false,off,1692,false,true,11.6,22.8,205404,38.846313,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.35,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1535,12,4204574309,2.7,687,122.1,30.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:31.811Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,true,distance,1000,1000,1500,1482,1554,-0.5,7.1,1660,false,off,1651,false,true,13.7,25.1,205404,38.846325,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.16,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1493,12,4204574309,2.7,688,124.1,31.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:32.544Z,test_29-pool2.6-magcal2,true,-0.00,15.78,false,false,false,false,true,distance,1000,1000,1500,1452,1485,-0.9,8.1,1660,false,off,1627,false,true,16.9,28.8,205404,38.846336,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.00,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1483,12,4204574309,2.2,689,125.6,31.8,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:33.561Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,true,distance,1000,1000,1500,1607,1486,-1.2,8.8,1660,false,off,1630,false,true,13.6,25.8,205412,38.846348,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.92,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1536,12,4204574309,1.8,690,128.5,32.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:34.578Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,true,distance,1000,1000,1500,1609,1000,-1.2,6.3,1660,false,off,1500,false,true,7.5,19.7,205412,38.846352,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.72,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,1.4,691,129.0,32.3,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:35.495Z,test_29-pool2.6-magcal2,true,0.00,15.79,false,false,false,false,true,distance,1000,1000,1500,1609,1000,-1.2,1.4,1660,false,off,1500,false,true,1.1,13.3,205396,38.846359,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.57,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,1.2,692,129.8,32.9,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:36.545Z,test_29-pool2.6-magcal2,true,0.00,15.79,false,false,false,false,true,distance,1000,1000,1500,1609,1000,-1.2,355.9,1660,false,off,1500,false,true,355.3,7.5,205412,38.846363,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.58,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1537,12,4204574309,0.9,693,130.3,33.1,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:37.579Z,test_29-pool2.6-magcal2,true,0.00,15.79,false,false,false,false,true,distance,1000,1000,1500,1609,1000,-1.2,352.6,1660,false,off,1500,false,true,349.4,1.5,205416,38.846367,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.05,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,0.8,694,131.5,33.4,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:38.579Z,test_29-pool2.6-magcal2,true,0.00,15.80,false,false,false,false,true,distance,1000,1000,1500,1609,1000,-1.2,346.0,1660,false,off,1500,false,true,344.5,356.7,205376,38.846371,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.26,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,0.7,695,131.7,33.7,38.846169,-77.161842,true,38.846176,-77.162178
2026-06-14T10:47:39.637Z,test_29-pool2.6-magcal2,true,0.00,15.79,false,false,false,false,true,distance,1000,1000,1500,1609,1000,-1.2,338.9,1660,false,off,1500,false,true,339.5,351.7,205400,38.846375,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.63,MANUAL,true,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,0.8,696,131.5,34.5,38.846169,-77.161842,true,38.846176,-77.162178